date,SPY,QQQ,TQQQ,BIL
2024-05-10,507.15899658203125,436.7778625488281,28.92494773864746,83.7784652709961
2024-05-13,507.22705078125,437.78564453125,29.115596771240234,83.79676055908203
2024-05-14,509.55426025390625,440.6015930175781,29.658212661743164,83.80592346191406
2024-05-15,515.8641357421875,447.4883117675781,31.026981353759766,83.81505584716797
2024-05-16,514.802734375,446.579345703125,30.836328506469727,83.8516616821289
2024-05-17,515.5427856445312,446.3619384765625,30.76789093017578,83.86080932617188
2024-05-20,516.13671875,449.47430419921875,31.403390884399414,83.87910461425781
2024-05-21,517.402587890625,450.3536682128906,31.564712524414062,83.88826751708984
2024-05-22,515.9127807617188,450.2647705078125,31.545154571533203,83.90656280517578
2024-05-23,512.1444091796875,448.2392883300781,31.07586669921875,83.96147155761719
2024-05-24,515.5330200195312,452.47796630859375,31.946008682250977,83.97062683105469
2024-05-28,515.8932495117188,454.18731689453125,32.293087005615234,83.96147155761719
2024-05-29,512.28076171875,450.98602294921875,31.618480682373047,83.97975158691406
2024-05-30,508.8824768066406,446.15447998046875,30.6016845703125,83.9980697631836
2024-05-31,513.5173950195312,445.3244323730469,30.567468643188477,84.016357421875
2024-06-03,513.93603515625,447.715576171875,30.86566162109375,84.0301513671875
2024-06-04,514.5106811523438,448.9407958984375,31.095415115356445,84.04852294921875
2024-06-05,520.625732421875,457.9913024902344,32.97257995605469,84.0577163696289
2024-06-06,520.6158447265625,457.83319091796875,32.933475494384766,84.0669174194336
2024-06-07,519.9829711914062,457.4281311035156,32.8112678527832,84.1036605834961
2024-06-10,521.589599609375,459.2757873535156,33.158348083496094,84.1220474243164
2024-06-11,522.845703125,462.42767333984375,33.84273147583008,84.1312484741211
2024-06-12,527.1399536132812,468.4844055175781,35.177276611328125,84.1496353149414
2024-06-13,528.2012329101562,471.02374267578125,35.73944854736328,84.15882110595703
2024-06-14,528.522705078125,473.4642333984375,36.25761413574219,84.20478820800781
2024-06-17,532.7290649414062,479.2640686035156,37.57261276245117,84.21395111083984
2024-06-18,534.0825805664062,479.4122619628906,37.5921630859375,84.23233032226562
2024-06-20,532.6317749023438,475.7169494628906,36.70735168457031,84.2507095336914
2024-06-21,531.9176635742188,474.4423522949219,36.37005615234375,84.2782974243164
2024-06-24,530.1885986328125,469.041015625,35.13815689086914,84.29667663574219
2024-06-25,532.2302856445312,474.4047546386719,36.3113899230957,84.29667663574219
2024-06-26,532.8945922851562,475.38446044921875,36.538597106933594,84.30587005615234
2024-06-27,533.734619140625,476.6116027832031,36.80358123779297,84.32424926757812
2024-06-28,531.6343994140625,474.1375732421875,36.22454071044922,84.35181427001953
2024-07-01,532.728515625,476.91839599609375,36.818302154541016,84.38135528564453
2024-07-02,536.3136596679688,481.92584228515625,37.94694519042969,84.39057159423828
2024-07-03,538.70703125,485.9437255859375,38.87930679321289,84.41828155517578
2024-07-05,541.8133544921875,491.0105895996094,40.0570182800293,84.44596862792969
2024-07-08,542.438720703125,492.1783752441406,40.321998596191406,84.46444702148438
2024-07-09,542.9661254882812,492.6038513183594,40.41032791137695,84.46444702148438
2024-07-10,548.3389282226562,497.7400207519531,41.67637634277344,84.48287963867188
2024-07-11,543.61083984375,486.8244934082031,38.93818283081055,84.49211883544922
2024-07-12,547.0396728515625,489.6845397949219,39.57120895385742,84.5290298461914
2024-07-15,548.5440673828125,491.000732421875,39.865631103515625,84.54749298095703
2024-07-16,551.7970581054688,491.1887512207031,39.895084381103516,84.54749298095703
2024-07-17,544.0602416992188,476.7699279785156,36.386470794677734,84.57518768310547
2024-07-18,539.8792114257812,474.5135803222656,35.84178161621094,84.58441162109375
2024-07-19,536.2941284179688,470.3077087402344,34.87016296386719,84.61212921142578
2024-07-22,541.8233032226562,477.3142395019531,36.39137649536133,84.63057708740234
2024-07-23,540.9733276367188,475.63189697265625,35.99880599975586,84.63057708740234
2024-07-24,528.7135620117188,458.57080078125,32.11725997924805,84.65826416015625
2024-07-25,525.958740234375,453.5137939453125,31.047500610351562,84.65826416015625
2024-07-26,531.8493041992188,458.1650695800781,31.935691833496094,84.70441436767578
2024-07-29,532.161865234375,459.08538818359375,32.12216567993164,84.70441436767578
2024-07-30,529.4658203125,452.7815246582031,30.81195640563965,84.71363067626953
2024-07-31,538.072021484375,466.1810302734375,33.50597381591797,84.73210906982422
